,Names,Situacoes
396,ALLIS PARTICIPAÇÕES S.A.,Cancelado em 26/08/2015
397,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Concedido em 13/05/2020
398,ALMASA ALCOOLEIRA MATEENSE SA,Cancelado em 16/12/1994
399,ALMASA ALIMS DO MA SA,Cancelado em 14/11/2005
400,ALMEC INDUSTRIAS MECANICA SA,Cancelado em 22/03/2005
401,ALOBA SA AGROINDL DO NE,Cancelado em 03/11/2005
402,ALPARGATAS SA,Concedido em 20/07/1977
403,ALPART ALPA PARTICIPACOES SA,Cancelado em 19/10/1989
404,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,Concedido em 28/10/2010
405,ALPES SA HOT E TUR,Cancelado em 25/07/2003
406,ALPHAVILLE S.A.,Concedido em 05/11/2020
407,ALPINA BRASIL SA MAQ IMP AGRIC,Cancelado em 09/08/2005
408,ALPLAN SA IND COM CH MAD AGLOM,Cancelado em 02/08/1989
409,ALTA - AMER.LAT.TELEC.AVANÇADAS S/A,Cancelado em 29/12/2003
410,ALTERE SECURITIZADORA S.A.,Concedido em 10/12/1998
411,ALTUS SISTEMA DE AUTOMAÇÃO S.A.,Cancelado em 08/12/2017
412,ALUBRAS ARTF ACO ALUM BR SA,Cancelado em 24/02/1997
413,ALUMAZON COMPONENTES DA AM S A,Cancelado em 14/02/2012
414,ALUMAZON COMPONENTES DA AM S A,Concedido em 02/12/2019
415,ALUMÍNIO EXTRUDADO DO BRASIL S/A,Cancelado em 14/02/2012
416,ALUMÍNIO EXTRUDADO DO BRASIL S/A,Cancelado em 21/01/2019
417,ALUMINIO EXTRUSAO LAMINACAO,Cancelado em 30/01/1997
418,ALUMINIO IPAM SA - IND E COM,Cancelado em 14/02/2012
419,ALUMINIO IPAM SA - IND E COM,Cancelado em 25/03/2014
420,ALUMINIO TIGRE SA IND E COM.,Cancelado em 14/02/2012
421,ALUMISA NORDESTE SA,Cancelado em 17/11/2008
422,ALUPAR INVESTIMENTO S/A,Concedido em 18/06/2008
423,ALUSUD ALUMINIO DO SUL SA,Cancelado em 15/05/1987
424,"ALVORADA CARTOES, CREDITO, FINANCIAMENTO E INVESTIMENTO S/A",Cancelado em 31/05/2006
425,ALYA AGROINDUSTRIAL S. A.,Cancelado em 28/09/2008
426,AM AGROPECUARIA S. A.,Cancelado em 24/08/2007
427,AMADEO ROSSI SA MET MUNICOES,Cancelado em 18/09/2002
428,AMALFI EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 05/11/2018
429,AMAPATIUA AGROPECUARIA S. A...,Cancelado em 28/09/2008
430,AMARANTE PARTICIPACOES SA,Cancelado em 20/06/2000
431,AMAZONAS PRODS P CALCADOS SA,Cancelado em 15/06/1988
432,AMAZONEX INDL EXPORTADORA SA,Cancelado em 14/02/2012
433,AMAZONIA AGROPEC INDL,Cancelado em 30/12/1991
434,AMAZONIA CELULAR S/A,Cancelado em 09/03/2009
435,AMAZÔNIA GOLF HOTELARIA E TURISMO S/A,Cancelado em 12/04/2018
436,AMAZONIA INDL E COML GUARANA,Cancelado em 14/02/2012
437,AMAZONIA SA  INDUSTRIA ALIMENTICIA,Cancelado em 24/11/2010
438,AMBEV S.A.,Concedido em 30/10/2013
439,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Concedido em 15/05/2020
440,AMCOR EMBALAGENS DA AMAZONIA S/A,Cancelado em 20/12/2018
441,AMELCO SA IND ELETRONICA,Cancelado em 21/07/2003
442,AMERICA DO SUL LEAS SA ARR MER,Cancelado em 02/03/2000
443,AMERICAN TRADING S/A,Cancelado em 28/09/2008
444,AMERICAS EMPRS ARTISTICOS SA,Cancelado em 18/03/2008
445,AMERICEL SA,Cancelado em 04/09/2012
446,AMIDO GLUCOSE SA IND E COM,Cancelado em 24/12/1997
447,AMIL PARTICIPAÇÕES S/A,Cancelado em 09/05/2013
448,AMPLA ENERGIA E SERVIÇOS S.A.,Concedido em 15/08/1969
449,AMPLA INVESTIMENTOS E SERVIÇOS S/A,Cancelado em 23/05/2012
450,ANCAR EMPREENDIMENTOS COMERCIAIS S/A,Cancelado em 18/12/2006
451,ANCAR SHOPPING SA,Cancelado em 30/11/2001
452,ANCORA COMERCIAL SA,Cancelado em 26/05/1989
453,ANDERSON CLAYTON SA IND E COM,Cancelado em 23/12/1987
454,ANDRADE GUTIERREZ CONCESSOES SA,Cancelado em 31/12/2018
455,ANDRADE GUTIERREZ GRANITOS SA,Cancelado em 14/02/2012
456,ANDRADE GUTIERREZ PARTICIPAÇÕES SA,Cancelado em 12/08/2019
457,ANDRADE LIMA HOTEIS SA,Cancelado em 14/02/2012
458,ANDRADE SA MARMORES E GRANITOS,Cancelado em 24/10/2012
459,ANGICAL AGROPEC SA,Cancelado em 14/02/2012
460,ANGICOS SA AGROPASTORIL,Cancelado em 28/10/2009
461,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.,Cancelado em 08/10/2014
462,ANHUMAS AGROPEC SA,Cancelado em 14/02/2012
463,ANIMA HOLDING S/A,Concedido em 24/10/2013
464,ANSON AGROPEC SA,Cancelado em 12/09/2002
465,ANSON SA ENG FUND RECUPERACOES,Cancelado em 02/04/1986
466,APESA AGROPASTORIL PIAUIENSE,Cancelado em 14/02/2012
467,APIACAS HOTEIS E TUR SA,Cancelado em 14/02/2012
468,APOLO PRODUTOS DE ACO SA,Cancelado em 30/10/1990
469,APPO SA IND DE CONFECCOES,Cancelado em 14/02/2012
470,AQUAMARIS AQUACULTURA SA,Cancelado em 13/11/2006
471,AQUA-RIO S/A,Cancelado em 26/06/2012
472,AQUATEC QUIMICA SA,Cancelado em 09/01/2007
473,AR CAPITAL SECURITIES COMPANHIA SECURITIZADORA S.A.,Cancelado em 04/12/2018
474,ARACRUZ CELULOSE S/A,Cancelado em 31/12/2009
475,ARAFERTIL SA,Cancelado em 13/01/1989
476,ARAGUAIA CIA INDL DE PROD ALIM,Cancelado em 05/06/1987
477,ARAGUAIA CIA INDL DE PROD ALIM,Cancelado em 15/10/2015
478,ARAGUAIA SA MIN RACOES FERTIL,Cancelado em 05/07/1988
479,ARAPUA IMPORTACAO COMERCIO SA,Cancelado em 10/10/1996
480,ARAPUA NORTE AGROPEC DE EXP,Cancelado em 13/09/1999
481,ARAPUIM AGROPEC E IND SA,Cancelado em 14/02/2012
482,ARARIPE TEXTIL SA - ARTESA,Cancelado em 03/05/2013
483,ARATUR HOT TUR DE ARACAJU SA,Cancelado em 24/02/2000
484,ARAUAYA AGRICOLA E COML SA,Cancelado em 28/09/2008
485,ARAUCÁRIA PARTICIPAÇÕES SA,Cancelado em 14/11/2014
486,ARBRA SA,Cancelado em 16/01/2003
487,ARCA S/A AGROPECUÁRIA,Cancelado em 07/12/2004
488,ARCELOR BRASIL S.A.,Cancelado em 15/06/2007
489,ARCELORMITTAL INOX BRASIL S.A.,Cancelado em 24/04/2008
490,ARCON SA IND ELETROMETALURGICA,Cancelado em 03/12/1987
491,ARCOVERDE AGRIC E PEC SA,Cancelado em 14/02/2012
492,ARDOSIA PARTICIPACOES SA,Cancelado em 24/11/2000
493,AREIAS BELAS AGRICUL IRRIG SA,Cancelado em 14/02/2012
494,AREZZO INDÚSTRIA E COMERCIO S/A,Concedido em 31/01/2011
495,ARGENTUM PARTICIPACOES SA,Cancelado em 20/06/2000
496,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Concedido em 24/04/2017
497,ARGO TRANSMISSÃO DE ENERGIA S.A.,Concedido em 22/09/2017
498,ARGOLIS HOLDINGS S.A.,Cancelado em 30/06/2008
499,ARGOLIS PARTICIPAÇÕES S/A,Cancelado em 18/04/2008
500,ARISA-AGROINDL E REFLOREST SA,Cancelado em 14/02/2012
501,ARIZONA AGRICOLA SA,Cancelado em 14/02/2012
502,ARIZONA AGRO PASTORIL SA,Cancelado em 10/10/1997
503,ARIZONA SA AGROINDL E PECUARIA,Cancelado em 14/02/2012
504,ARMAZENS GERAIS EMPR UNIAO SA,Cancelado em 08/03/1991
505,ARNO SA,Cancelado em 16/05/2000
506,AROEIRAS EMPREEND RURAIS SA,Cancelado em 28/09/2008
507,AROSO HOTEIS E LAZER SA,Cancelado em 01/06/2017
508,ARPASO AGROPEC SA,Cancelado em 28/09/2008
509,ARPEL SA CALCADOS ARTEF COURO,Cancelado em 14/02/2012
510,ARRECIFES HOT E TUR SA,Cancelado em 09/09/1999
511,ARTBRAS SA-CARNES E DERIVADOS,Cancelado em 29/11/1997
512,ARTECOLA NE SA INDS QUIMICAS,Cancelado em 16/07/1998
513,ARTEFATOS PAPEL NE SA ARTEPE,Cancelado em 05/11/1986
514,ARTEMISA AQUICULTURA SA,Cancelado em 13/11/2000
515,ARTERIS S.A.,Concedido em 06/07/2005
516,ARTESANATO DE MADEIRA AM SA,Cancelado em 26/03/1992
517,ARTHUR LANGE SA IND E COM,Cancelado em 04/01/2011
518,ARUANA AGROPASTORIL SA,Cancelado em 30/12/1992
519,ASA AGROINDL DE ALIM SA,Cancelado em 14/02/2012
520,ASBERIT SA,Cancelado em 18/03/1986
521,ASO METAL SA,Cancelado em 06/07/1992
522,ASSA ALIM SELECIONADOS SA,Cancelado em 28/09/2008
523,ASSUNCAO IND E COM SA,Cancelado em 23/10/1998
524,ATACADÃO S.A.,Concedido em 18/07/2017
525,ATHANASE SARANTOPOULOS H T SA,Cancelado em 16/11/1998
526,ATIAIA PEC SA,Cancelado em 24/10/2012
527,ATIAIA PEC SA,Cancelado em 25/11/2019
528,ATIVOS BRASILEIROS S.A.,Cancelado em 07/01/2016
529,ATL - ALGAR TELECOM LESTE S.A.,Cancelado em 10/07/2003
530,ATLÂNTICA EMPREEND.IMOBILIÁRIOS S/A,Cancelado em 09/12/2002
531,ATLETAS BRASILEIROS S/A,Cancelado em 20/09/2017
532,ATMA  PARTICIPAÇÕES  S.A.,Concedido em 29/10/2001
533,ATMA SA,Cancelado em 22/03/2005
534,ATMOSFERA GESTÃO E HIGIENIZAÇÃO DE TÊXTEIS SA,Cancelado em 20/04/2009
535,ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Concedido em 28/02/1996
536,AUFERVILLE TRUST SA,Cancelado em 18/03/2008
537,AURA MINERALS INC,Concedido em 15/06/2020
538,AUSTRAL INVESTIMENTOS SA,Cancelado em 13/01/2003
539,AUTEL SA TELECOMUNICAÇOES,Cancelado em 07/08/2007
540,AUTOMATICA TECNOLOGIA SA,Cancelado em 14/07/1998
541,AUTOMATON NORTE IND PLAST SA,Cancelado em 28/09/2008
542,AUTOMETAL AGROPEC SA,Cancelado em 09/03/2015
543,AUTOMETAL S/A,Cancelado em 14/10/2014
544,AUTOPISTA FERNÃO DIAS SA,Concedido em 29/03/2010
545,AUTOPISTA FLUMINENSE SA,Concedido em 29/03/2010
546,AUTOPISTA LITORAL SUL,Concedido em 29/03/2010
547,AUTOPISTA PLANALTO SUL SA,Concedido em 29/03/2010
548,AUTOPISTA REGIS BITTENCOURT SA,Concedido em 29/03/2010
549,AUTOTRAC COMERCIO E TELECOMUNICAÇÕES,Cancelado em 03/07/2009
550,AUTOVIAS S/A,Cancelado em 16/09/2019
551,AUXILIAR LEASING SA ARR MERC,Cancelado em 30/01/1991
552,AUXILIAR SA PARTICIPACOES,Cancelado em 09/08/2005
553,AVAL SECURITIZADORA DE CREDITOS S.A.,Cancelado em 30/11/2017
554,AVARA SA,Cancelado em 11/10/1989
555,AVARANDADO FORTE AGROPEC PI SA,Cancelado em 14/02/2012
556,AVARANDADO FORTE AGROPEC SA,Cancelado em 14/02/2012
557,AVEMAR AVICULTURA E RACAO SA,Cancelado em 28/09/2008
558,AVENORTE INDS ALIMENTICIAS SA,Cancelado em 14/02/2012
559,AVIANE AVES INDUST DO NE,Cancelado em 14/02/2012
560,AVIBOSA-AVICULT E BOVINCULT SA,Cancelado em 14/02/2012
561,AVIC-ALIMENTOS SELECIONADOS SA,Cancelado em 28/09/2008
562,AVICOCO DO NE SA,Cancelado em 18/01/2008
563,AVICOLA DAGEMA S/A,Cancelado em 31/05/2004
564,AVINEL SA  - AVICULTURA INDUSTRIAL,Cancelado em 03/09/2012
565,AXXOR INDÚSTRIA MECÂNICA S/A,Cancelado em 27/12/2007
566,AZECYP HOTELARIA E TURISMO SA,Cancelado em 14/02/2012
567,AZECYP HOTELARIA E TURISMO SA,Cancelado em 28/09/2017
568,AZEVEDO & TRAVASSOS SA,Concedido em 20/08/1984
569,AZUL S.A.,Concedido em 07/04/2017
570,AZULEJOS DO PARA SA,Cancelado em 30/04/1999
571,B D MOVEIS SA,Cancelado em 14/02/2012
572,B2W - COMPANHIA DIGITAL,Concedido em 26/07/2007
573,"B3 S.A. - BRASIL, BOLSA, BALCÃO",Concedido em 11/08/2008
574,BACALACTE-BACABAL IND LATIC SA,Cancelado em 28/09/2008
575,BACATUBA AGROPASTORIL SA,Cancelado em 14/02/2012
576,BACRAFT SA INDUSTRIA DE PAPEL,Cancelado em 12/05/2006
577,BAESA-ENERGETICA BARRA GRANDE SA,Cancelado em 29/04/2016
578,BAHEMA AGROPECUARIA SA,Cancelado em 30/08/1991
579,BAHEMA EDUCACAO S.A.,Concedido em 02/01/1974
580,BAHEMA EQUIPAMENTOS SA,Cancelado em 31/10/2003
581,BAHIA OTHON PALACE HOTEL SA,Cancelado em 26/10/1984
582,BAHIA TRUST DE RECEBIVEIS,Cancelado em 28/10/1999
583,BAISA BAHIA AGRICULTURA SA,Cancelado em 14/02/2012
584,BAIXADAO AGROPEC SA,Cancelado em 14/02/2012
585,BAIXADAO AGROPEC SA,Cancelado em 17/12/2018
586,BALADARE PARTICIPAÇÕES S/A,Cancelado em 27/05/2010
587,BAMERINDUS SA CRED IMOBILIARIO,Cancelado em 27/11/1987
588,BAMERINDUS SA FINANC CRED INV,Cancelado em 09/05/1989
589,BAMERINDUS SA PARTICIPAÇÕES E EMPREENDIMENTOS - EM LIQUIDAÇÃO EXTRAJUDICIAL,Cancelado em 09/01/2007
590,BANAGRO SA BAND AGROPEC SA,Cancelado em 14/01/1993
591,BANCO ABC BRASIL S/A,Concedido em 23/07/2007
592,BANCO AGIBANK S.A.,Cancelado em 18/01/2019
593,BANCO AGRIMISA SA,Cancelado em 22/03/2005
594,BANCO ALFA DE INVESTIMENTO S.A.,Concedido em 20/07/1977
595,BANCO ALVORADA S.A.,Cancelado em 28/10/2003
596,BANCO BAMERINDUS BRASIL SA,Cancelado em 18/07/2006
597,BANCO BANDEIRANTES DE INVESTIMENTOS SA,Cancelado em 31/10/2001
598,BANCO BANEB SA,Cancelado em 01/12/2000
599,BANCO BANESTADO SA,Cancelado em 29/08/2003
600,BANCO BANORTE SA EM LIQUIDAÇÃO EXTRAJUDICIAL,Cancelado em 18/07/2006
601,BANCO BCN S.A.,Cancelado em 28/07/1998
602,BANCO BEA SA,Cancelado em 30/01/2003
603,BANCO BEG S.A.,Cancelado em 29/08/2003
604,BANCO BMG S/A,Cancelado em 14/03/1994
605,BANCO BMG S/A,Concedido em 17/12/2018
606,BANCO BOAVISTA INTERATLÂNTICO S.A.,Cancelado em 08/12/1999
607,BANCO BOCOM BBM S.A.,Cancelado em 26/07/1993
608,BANCO BONSUCESSO S.A.,Cancelado em 16/10/2008
609,BANCO BRADESCO BBI S.A.,Cancelado em 06/08/2004
610,BANCO BRADESCO BERJ S.A.,Cancelado em 11/06/2012
611,BANCO BRADESCO S.A.,Concedido em 20/07/1977
612,BANCO BTG PACTUAL S/A,Concedido em 10/11/2011
613,BANCO CACIQUE SA,Cancelado em 27/12/1988
614,BANCO COMERCIAL BANCESA S.A.,Cancelado em 22/03/2005
615,BANCO COMERCIAL E DE INVESTIMENTO SUDAMERIS S.A.,Cancelado em 24/08/2000
616,BANCO CREDITO REAL DE MG SA,Cancelado em 30/06/1998
617,BANCO CREFISUL S.A.,Cancelado em 09/05/2006
618,BANCO DA AMAZÔNIA S.A.,Concedido em 20/07/1977
619,BANCO DAYCOVAL S.A.,Concedido em 27/06/2007
620,BANCO DE PERNAMBUCO S.A. - BANDEPE,Cancelado em 24/03/2003
621,BANCO DESENV ESTADO BAHIA SA,Cancelado em 04/11/1999
622,BANCO DO BRASIL S.A.,Concedido em 20/07/1977
623,BANCO DO ESTADO DE MATO GROSSO S.A.,Cancelado em 09/01/2007
624,BANCO DO ESTADO DE SANTA CATARINA S/A - BESC,Cancelado em 30/09/2008
625,BANCO DO ESTADO DE SAO PAULO S.A. - BANESPA,Cancelado em 31/08/2006
626,BANCO DO ESTADO DE SERGIPE SA,Concedido em 20/07/1977
627,BANCO DO ESTADO DO PARÁ S/A.,Concedido em 20/07/1977
628,BANCO DO ESTADO DO PIAUÍ S.A. - BEP,Cancelado em 28/11/2008
629,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Concedido em 20/07/1977
630,BANCO DO NORDESTE DO BRASIL SA,Concedido em 20/07/1977
631,BANCO DO PROGRESSO S.A.,Cancelado em 09/01/2007
632,BANCO ECONOMICO SA - EM LIQUIDAÇÃO EXTRAJUDICIAL,Concedido em 20/07/1977
633,BANCO FENICIA SA,Cancelado em 06/11/1995
634,BANCO FININVEST SA,Cancelado em 12/06/1998
635,BANCO HSBC S.A.,Cancelado em 01/02/2000
636,BANCO HSBC S.A.,Cancelado em 14/09/2015
637,BANCO INDUSTRIAL DO BRASIL,Cancelado em 14/11/2018
638,BANCO INDUSVAL S.A.,Concedido em 10/07/2007
639,BANCO INTER S.A.,Concedido em 26/04/2018
640,BANCO ITABANCO S/A,Cancelado em 08/03/1996
641,BANCO ITAU BBA  S.A.,Cancelado em 29/08/2003
642,BANCO ITAULEASING S.A.,Cancelado em 07/11/2007
643,BANCO MERCANTIL BRASIL SA,Concedido em 20/07/1977
644,BANCO MERCANTIL DE INVESTIMENTOS S.A.,Concedido em 20/07/1977
645,BANCO MERCANTIL DE SÃO PAULO SA,Cancelado em 30/09/2003
646,BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,Concedido em 20/07/1977
647,BANCO NOSSA CAIXA S/A,Cancelado em 30/11/2009
648,BANCO PAN SA,Concedido em 12/11/2007
649,BANCO PATAGONIA SA,Cancelado em 15/10/2019
650,BANCO PINE S/A,Concedido em 27/03/2007
651,BANCO RCI BRASIL S.A.,Concedido em 29/04/2008
652,BANCO REAL SA,Cancelado em 28/04/2000
653,BANCO SAFRA S/A,Cancelado em 27/12/1990
654,BANCO SANTANDER (BRASIL) S.A.,Concedido em 02/03/2007
655,BANCO SANTANDER NOROESTE SA,Cancelado em 30/06/1999
656,BANCO SANTANDER S.A.,Cancelado em 16/12/1992
657,BANCO SANTANDER S.A.,Cancelado em 14/11/2018
658,BANCO SOFISA SA,Cancelado em 24/11/2016
659,BANCO SUDAMERIS BRASIL SA,Cancelado em 25/05/2007
660,BANCO ÚNICO S.A.,Cancelado em 09/08/1990
661,BANCOCIDADE LEASING ARR MERC SA,Cancelado em 18/11/2003
662,BANEB LEASING SA ARREND MERC,Cancelado em 20/06/2000
663,BANESTADO LEASING SA ARR MERC,Cancelado em 22/02/2001
664,BANESTADO SA CRED FIN E INV,Cancelado em 12/09/1989
665,BANESTES LEASING SA ARR MERC,Cancelado em 01/03/2005
666,BANESTES SA BANCO DO ESTADO DO ESPIRITO SANTO,Concedido em 20/07/1977
667,"BANEX S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Cancelado em 14/11/2007
668,BANFORT-BANCO FORTALEZA S.A.,Cancelado em 09/01/2007
669,BANKAMERICA COMERCIAL E PARTICIPAÇÕES S. A.,Cancelado em 14/12/1989
670,BANKBOSTON COMPANHIA HIPOTECÁRIA,Cancelado em 26/01/2004
671,BANORTE BANCO INVEST SA,Cancelado em 09/08/1990
672,BANORTE CRED FIN E INVEST SA,Cancelado em 09/08/1990
673,BANORTE CRED IMOBILIARIO SA,Cancelado em 09/08/1990
674,BANORTE LEASING ARRENDAMENTO MERCANTIL SA EM LIQUIDAÇÃO EXTRAJUDICIAL,Cancelado em 18/07/2006
675,BANRISUL ARMAZENS GERAIS SA,Concedido em 18/10/1996
676,BANRISUL CARTÕES S.A.,Concedido em 27/09/2018
677,BANRISUL S.A.  ADMINISTRADORA DE CONSÓRCIOS,Cancelado em 17/12/2010
678,BANYLSA TECELAGEM DO BRASIL SA,Cancelado em 17/06/1993
679,BAPESA   BACABINHA AGROPEC SA,Cancelado em 15/06/2007
680,BAPTISTA DA SILVA PARTICIPAÇÕES E PROJETOS SA,Cancelado em 04/01/2010
681,BARAO AGROPECUARIA SA,Cancelado em 14/02/2012
682,BARAO DE GRAJAU AGROINDL SA,Cancelado em 14/02/2012
683,BARAO DE GRAJAU AGROINDL SA,Cancelado em 17/02/2016
684,BARBER GREENE BRASIL INDUSTRIA E COMERCIO SA,Cancelado em 22/03/2005
685,BARDELLA S.A. INDS MECANICAS - EM RECUPERAÇÃO JUDICIAL,Concedido em 26/11/1969
686,BARIGUI SECURITIZADORA SA,Concedido em 29/12/2009
687,BARONESA AGROPASTORIL SA,Cancelado em 28/09/2008
688,BARRA DO CORDA AGROPEC SA,Cancelado em 14/02/2012
689,BARRA DO CORDA AGROPEC SA,Cancelado em 21/03/2016
690,BARRA SA AGRICULTURA E PEC,Cancelado em 14/02/2012
691,BARRALCOOL USINA DA BARRA SA,Cancelado em 26/05/1995
692,BARRETTO ARAUJO PROD CACAU SA,Cancelado em 04/01/2010
693,BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.,Concedido em 21/05/2020
694,BASEL PARTICIPAÇÕES S/A,Cancelado em 22/09/2017
695,BASF BRAS SA INDS QUIMICAS,Cancelado em 24/03/1992
696,BATES SA,Cancelado em 29/11/1989
697,BATTISTELLA ADM E PARTICIPAÇÕES S A,Concedido em 14/03/1996
698,BAUMER SA,Concedido em 20/05/1970
699,BB SEGURIDADE PARTICIPAÇÕES S.A.,Concedido em 25/04/2013
700,BBC ADM E PARTICIPAÇÃO-EM LIQUIDAÇÃO ORDINÁRIA,Cancelado em 18/07/2006
701,BBC LEASING ARREND MERCANTIL-EM LIQUIDAÇÃO ORDINÁRIA,Cancelado em 18/07/2006
702,BB-LEASING SA ARRENDAMENTO MERCANTIL,Cancelado em 11/09/2006
703,BBM LOGÍSTICA S.A.,Concedido em 27/02/2019
704,BBV LEASING BRASIL SA ARR MERC,Cancelado em 01/07/1999
705,BCBF PARTICIPAÇÕES S.A.,Concedido em 16/09/2019
706,BCO AUXILIAR SA,Cancelado em 30/01/1991
707,BCO BAMERINDUS INVS SA,Cancelado em 10/11/1988
708,BCO BRADESCO INVESTIMENTO SA,Cancelado em 26/11/1992
709,BCO CEDULA SA,Cancelado em 22/09/1992
710,BCO CREDIPLAN SA,Cancelado em 10/07/1996
711,BCO INV AMERICA SUL SA,Cancelado em 19/05/1989
712,BCO MAISONNAVE DE INV SA,Cancelado em 10/01/1989
713,BCO NACIONAL INVS SA,Cancelado em 18/06/1991
714,BCO SAVENA SA,Cancelado em 28/12/1984
715,BCO SUL BRASILEIRO SA,Cancelado em 10/06/1985
716,BCP S/A,Cancelado em 18/06/2004
717,BCR BCO CREDITO REAL SA,Cancelado em 08/02/1999
718,BEATRIZ TÊXTIL S/A,Cancelado em 24/10/2012
719,BEIRADA AGROPEC SA,Cancelado em 14/02/2012
720,BELAP AGROPEC SA,Concedido em 28/03/1990
721,BELAPART SA,Cancelado em 26/05/2017
722,BELASA-BELO JARDIM AVES SA,Cancelado em 14/02/2012
723,BELCONAV SA CONSTRUCAO NAVAL,Cancelado em 14/02/2012
724,BELEM MALHADA REAL AGROPEC SA,Cancelado em 14/02/2012
725,BELEM PESCA SA,Cancelado em 14/02/2012
726,BELEZA PARTICIPAÇÕES SA,Cancelado em 25/09/2018
727,BELMONTE AGROINDUSTRIAL SA,Cancelado em 14/02/2012
728,BELPRATO SA,Cancelado em 21/03/2006
729,BEMATECH  S/A,Cancelado em 16/02/2016
730,BENAION IND PAPEL E CELULOSE SA,Cancelado em 14/02/2012
731,BENTONISA BENTONITA DO NORDESTE SA,Cancelado em 29/04/2010
732,BENZENEX SA ADUBOS E INSET,Cancelado em 30/03/1999
733,BERNA PARTICIPAÇÕES SA,Cancelado em 11/08/2014
734,BERNECK MADEIRAS DO PARA SA,Cancelado em 10/12/2001
735,BERTO SA,Cancelado em 14/12/2001
736,BESC SA ARRENDAMENTO MERCANTIL,Cancelado em 13/04/2010
737,BETA BUF EQUAT AMAPAENSE SA,Cancelado em 28/09/2008
738,BETA NORTE AGROINDUSTRIAL SA,Cancelado em 14/02/2012
739,BETA SA INDUSTRIA E COMERCIO,Cancelado em 13/11/2007
740,BETA SECURITIZADORA S/A,Cancelado em 30/10/2019
741,BETAPART PARTICIPAÇÕES SA,Concedido em 06/11/1998
742,BETUMARCO SA ENGENHARIA INDUSTRIA COMERCIO,Cancelado em 22/11/2006
743,BEVISA PECUARIA BELA VISTA SA,Cancelado em 17/07/2003
744,BFB LEASING S.A. ARRENDAMENTO MERCANTIL,Cancelado em 08/02/1991
745,BFB LEASING S.A. ARRENDAMENTO MERCANTIL,Cancelado em 24/05/2012
746,BFC BANCO SA,Cancelado em 16/07/1990
747,BGPAR SA,Cancelado em 26/10/2011
748,BHG S.A. - BRAZIL HOSPITALITY GROUP,Cancelado em 13/07/2015
749,BI CIA SECURITIZADORA DE CREDITOS IMOBILIARIOS,Cancelado em 30/05/2018
750,BIANCOGRÊS CERÂMICA S.A.,Cancelado em 18/01/2008
751,BICICLETAS MONARK SA,Concedido em 01/12/1971
752,BIOBRAS SA,Cancelado em 27/11/2002
753,BIOMM SA,Concedido em 19/08/2002
754,BIOSEV S.A.,Concedido em 12/07/2012
755,BIOTECNICA INDUSTRIAL E AGRICOLA SA,Cancelado em 14/02/2012
756,BIOTOSCANA INVESTMENTS S.A.,Cancelado em 13/11/2020
757,BIRMANN SA COM. E EMPREEND.,Cancelado em 03/11/1989
758,BISCOITOS PRINCESA DA AM SA,Cancelado em 14/02/2012
759,BISVIT SA INDUSTRIA E COM,Cancelado em 02/01/1996
760,BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.,Concedido em 14/12/2017
761,BLAU FARMACÊUTICA S.A.,Concedido em 11/01/2019
762,BLUE TREE HOTELS & RESORTS DO BRASIL SA,Cancelado em 01/02/2008
763,BMD LEASING SA ARREND MERC,Cancelado em 02/04/1998
764,BMG LEASING S.A. -  ARREND. MERCANTIL,Cancelado em 12/08/2019
765,BNC BRAZIL LTDA,Cancelado em 27/08/2001
766,BNDES PARTICIPAÇÕES S.A. - BNDESPAR,Concedido em 13/01/1998
767,BOA VISTA AGROPEC SA,Cancelado em 14/02/2012
768,BOA VISTA SERVIÇOS S.A.,Concedido em 28/09/2020
769,BOAVISTA SA ARREND MERCANTIL,Cancelado em 16/10/1989
770,BOAVISTA SA ARREND MERCANTIL,Cancelado em 12/11/2003
771,BOAVISTA SA CRED FIN E INV,Cancelado em 22/06/1990
772,BOCAIUVA TEXTIL SA,Cancelado em 22/03/1999
773,BOLERO PARTICIPAÇÕES SA,Cancelado em 18/06/2015
774,BOLSA DE MERCADORIAS & FUTUROS - BM&F S/A,Cancelado em 08/05/2008
775,BOM JESUS AGROPEC E INDL SA,Cancelado em 28/09/2008
776,BOM ZON ESPIRITO SANTO SA,Cancelado em 19/11/1993
777,BOMBRIL HOLDING SA,Cancelado em 18/08/2011
778,BOMBRIL SA,Concedido em 26/09/1984
779,BOMPREÇO BAHIA SA,Cancelado em 17/02/2006
780,BOMPRECO SA SUPERMERCADO DO NE,Cancelado em 06/02/2002
781,BOMPRECO TRUST RECEBIVEIS SA,Cancelado em 09/04/1999
