,Names,Situacoes
3261,SETIBA PARTICIPAÇÕES S/A,Cancelado em 08/01/2014
3262,SEV AGROPEC SA,Cancelado em 28/07/1999
3263,SHALOM SA IND MADEIREIRA,Cancelado em 23/06/2008
3264,SHOPPING CENTER TACARUNA SA,Cancelado em 13/03/2019
3265,SHOPTIME SA,Cancelado em 13/12/2005
3266,SIBISA TRADING SA,Cancelado em 20/12/2005
3267,SIBRA ELETROSIDERURGICA BRASILEIRA SA (atual Rio Doce Manganês S/A),Cancelado em 21/03/2002
3268,SICAM-SERRARIA IND COM DE COMPENS ALVES MARQUES,Cancelado em 03/09/2010
3269,SID INFORMATICA SA,Cancelado em 10/05/1994
3270,SID MICROELETRONICA SA,Cancelado em 10/05/1994
3271,SIDERURGIA BRASILEIRA SA,Cancelado em 07/07/1998
3272,SIDERURGICA ACONORTE SA,Cancelado em 23/12/1996
3273,SIDERURGICA CEARENSE S/A,Cancelado em 29/12/1995
3274,SIDERURGICA COFERRAZ SA,Cancelado em 20/12/2005
3275,SIDERURGICA DO MARANHÃO SA,Cancelado em 05/03/2007
3276,SIDERURGICA GUAIRA SA,Cancelado em 05/09/1995
3277,SIDERURGICA HIME,Cancelado em 05/02/1986
3278,SIDERÚRGICA NORTE BRASIL S/A,Cancelado em 22/01/2020
3279,SIDERURGICA RIOGRANDENSE SA,Cancelado em 30/06/1997
3280,SIFCO SA,Cancelado em 09/03/2004
3281,SIFCOINVEST SA,Cancelado em 19/09/1988
3282,SILINOR SA,Cancelado em 23/05/1991
3283,SILNAVE NAVEGACAO SA,Cancelado em 14/02/2012
3284,SILOCAF DO BRASIL SA,Cancelado em 14/02/2012
3285,SIMESC SA,Cancelado em 26/07/1994
3286,SIMMENTHAL AGROPEC SA,Cancelado em 28/09/2008
3287,SIMMENTHAL AGROPEC SA,Cancelado em 07/03/2014
3288,SINTENOR QUIM SA,Cancelado em 03/11/2005
3289,SIOM SA I INSTRS DE OTICA MEC,Cancelado em 22/03/2005
3290,SIPASA SERINGA INDL PARA SA,Cancelado em 14/02/2012
3291,SIPOREX CONCRETO CELULAR SA,Cancelado em 15/06/1988
3292,SIQUEIRA GURGEL SA COM E IND,Cancelado em 14/02/2012
3293,SISAL BAHIA HOTEIS TURISMO SA,Cancelado em 21/03/2006
3294,SISAL IMOB SANTO AFONSO SA,Cancelado em 20/12/2005
3295,SISAPI STA ISABEL AGROPEC SA,Cancelado em 31/01/2005
3296,SIT SOC DE INSTALACOES TECS SA,Cancelado em 25/04/2002
3297,SKY INDL SA,Cancelado em 28/09/2008
3298,"SLAVERT ADMINISTRACOES, PARTICIPACOES AGROPECUARIAS E IMOBILIARIAS S/A",Cancelado em 24/10/2012
3299,SLOT URBANISMO S.A.,Cancelado em 31/01/2020
3300,SM HOTEIS TUR DIVERSOES SA,Cancelado em 28/09/2008
3301,SMA EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 02/04/2008
3302,SMILES S.A.,Cancelado em 01/07/2017
3303,SN CONFECCOES SA,Cancelado em 14/02/2012
3304,SOBERANA AGROINDL SA,Cancelado em 04/11/1993
3305,SOBLOCO CONSTRUTORA SA,Cancelado em 15/04/1985
3306,SOBRAL INVICTA SA,Cancelado em 31/05/2001
3307,SOBUFALOS SA,Cancelado em 21/06/2000
3308,SOC AGROINDL DE BABACU SA,Cancelado em 14/02/2012
3309,SOC AGROINDL DE BABACU SA,Cancelado em 29/07/2014
3310,SOC AGROINDL DO NE SA,Cancelado em 14/02/2012
3311,SOC AVICOLA DO NE SA,Cancelado em 14/02/2012
3312,SOCIED. PAULIS ARTEF METALS/A,Cancelado em 05/04/1988
3313,SOCIEDADE PART CIMENTEIRAS SA,Cancelado em 29/06/1998
3314,SOCOCO SA AGROINDS DA AM,Cancelado em 29/10/2018
3315,SODAPE-SOC DES AGROPEC RIO SA,Cancelado em 14/02/2012
3316,SOERCEL AGROPEC SA,Cancelado em 01/12/1997
3317,SOEVISA - SOEVER INDUSTRIAL SA,Cancelado em 14/02/2012
3318,SOFIMA SA,Cancelado em 05/01/1996
3319,SOGERAL LEASING SA ARREND MERC,Cancelado em 18/01/2000
3320,SOHAGRO MARINA DO NORDESTE SA,Cancelado em 17/07/2003
3321,SOLA SA INDS ALIMENTICIAS,Cancelado em 08/04/2011
3322,SOLAE DO BRASIL HOLDINGS SA,Cancelado em 13/11/2003
3323,SOLAR DOS COLIBRIS HOT E TUR,Cancelado em 02/08/2007
3324,SOLE DO BRASIL S.A. TELECOMUNICAÇÕES E COMERCIO EXTERIOR,Cancelado em 04/01/2010
3325,SOLEITE SA,Cancelado em 28/09/2008
3326,SOLUÇÕES ESTRUTURAIS S.A.,Cancelado em 02/05/2016
3327,SOLVAY INDUPA SAIC,Cancelado em 13/07/2016
3328,SOMOS EDUCAÇÃO S.A.,Cancelado em 22/05/2019
3329,SONAE DISTRIBUIÇÃO BRASIL SA,Cancelado em 24/11/1998
3330,SONDIS BRASIL SA,Cancelado em 03/02/2000
3331,SONJA MANUFATURADOS SA,Cancelado em 28/09/2008
3332,SOPAVE NORTE SA MERC RURAL,Cancelado em 14/02/2012
3333,SOPAVE SA SOC PAUL DE VEICULOS,Cancelado em 07/06/1991
3334,SORANA COML E IMPORTADORA SA,Cancelado em 08/09/1988
3335,SOTREQ SA TRATORES E EQUIPS,Cancelado em 18/06/1987
3336,SOUTO VIDIGAL SA,Cancelado em 11/03/2004
3337,SOUZA CRUZ SA,Cancelado em 01/12/2015
3338,SPE AKRO SECURITIZADORA S.A.,Cancelado em 07/07/2015
3339,SPERB DO NE SA IND TEXTIL,Cancelado em 22/03/2005
3340,SPERRY SA,Cancelado em 21/05/1985
3341,SPLICE DA AMAZONIA S. A.,Cancelado em 14/02/2012
3342,SPLICE DO BRASIL TELEC  E ELETRONICA S/A,Cancelado em 12/11/2003
3343,SPRINGER CARRIER NE SA,Cancelado em 18/06/1985
3344,SPSCS INDUSTRIAL SA,Cancelado em 04/01/2010
3345,ST MICHEL SA,Cancelado em 14/03/2006
3346,STA ANGELICA AGROINDL SA-SAISA,Cancelado em 14/02/2012
3347,STA ANGELICA AGROINDL SA-SAISA,Cancelado em 09/05/2018
3348,STA CLARA MINERACAO SA,Cancelado em 14/02/2012
3349,STA CRUZ AGRICOLA SA,Cancelado em 14/02/2012
3350,STA FE AGROINDUSTRIAL SA,Cancelado em 16/09/2008
3351,STA LUCIA AGROPASTORIL SA,Cancelado em 29/12/1999
3352,STA LUZIA AGROINDL SA,Cancelado em 14/02/2012
3353,STA TEREZINHA AGROINDL SA,Cancelado em 14/02/2012
3354,STALO SA-IND DE CALCADOS,Cancelado em 14/02/2012
3355,STANDARD ELETRONICA SA,Cancelado em 12/04/1991
3356,STARTING ELETROELETRONICA SA,Cancelado em 14/02/2012
3357,STEIN SP II PARTICIPAÇÕES S.A.,Cancelado em 29/10/2012
3358,STEVIAFARMA INDUSTRIAL SA,Cancelado em 02/08/2005
3359,SUBESTAÇÃO ELETROMETRÔ S/A,Cancelado em 04/03/2015
3360,SUBMARINO S/A,Cancelado em 13/12/2006
3361,SUDAMATA SA AGROPEC,Cancelado em 27/12/1991
3362,SUDANISA CISA INDL DE ALIM,Cancelado em 27/09/1993
3363,SUDESTE SA IND E COMERCIO,Cancelado em 20/12/2005
3364,SUECIA PEC E REFLOREST AGRICOLA SA,Cancelado em 14/06/2010
3365,SUIBESA SUINOCULT B JARDIM SA,Cancelado em 29/09/1993
3366,SUIMPAR IMPAR SUINOS SA,Cancelado em 14/02/2012
3367,SUIMPAR IND E COM SA,Cancelado em 14/02/2012
3368,SUINASA SUINOS DA AMONTOADA SA,Cancelado em 14/02/2012
3369,SUINO CAPRINO E AGROPEC SA,Cancelado em 14/02/2012
3370,SUINO DO SUL SA - SUINOSUL,Cancelado em 28/09/2008
3371,SUINO SOL SA,Cancelado em 25/03/1997
3372,SUINOCULTURA DE ALAGOAS SA,Cancelado em 14/02/2012
3373,SUINOCULTURA DE CANINDE SA,Cancelado em 27/11/2006
3374,SUINOCULTURA SAO PAULO SA,Cancelado em 14/02/2012
3375,SUINOPISA SUINOC PIRIPIRI SA,Cancelado em 28/09/2008
3376,SUINORTE SUINOCULT NORTE ES SA,Cancelado em 14/02/2012
3377,SUINOS DE CACHOEIRA SA-SUISSA,Cancelado em 14/02/2012
3378,SUINOS DE CACHOEIRA SA-SUISSA,Cancelado em 15/03/2013
3379,SUINOS DE TAPEROA SA - SUTAS,Cancelado em 14/02/2012
3380,SUINOS E AVES DO NORDESTE S/A,Cancelado em 14/02/2012
3381,SUINOS E LAVOURA DO NE SA  SUINORD,Cancelado em 19/10/2018
3382,SUINOS KILMA SA,Cancelado em 28/09/2008
3383,SUL AMAZONIA S/A-EMPREENDIMENTOS AGROPECUÁRIOS,Cancelado em 07/01/2011
3384,SUL AMERICA CAPITALIZACAO S.A.,Cancelado em 29/11/2004
3385,SUL AMERICA CIA NACL SEGUROS,Cancelado em 12/05/2008
3386,SUL AMERICA STA CRUZ SEGS SA,Cancelado em 06/05/1998
3387,SUL BRASILEIRO COM IMP EXP SA,Cancelado em 19/05/2000
3388,"SUL BRASILEIRO CRED.,FINANC.E",Cancelado em 10/01/1986
3389,SUL INVEST SECURITIZADORA S.A.,Cancelado em 10/08/2016
3390,SUL LOGISTICA SA,Cancelado em 13/12/1999
3391,SULABENTURES SA,Cancelado em 19/09/2002
3392,SULFAB CIA SULFOQUIMICA DA BA,Cancelado em 19/04/1993
3393,SULFABRIL NORDESTE SA,Cancelado em 28/09/2008
3394,SULINA ALIMENTOS SA,Cancelado em 28/06/1990
3395,SULMAR CIA AGROINDL SUL MA,Cancelado em 14/02/2012
3396,SUMMER COTTON SA,Cancelado em 28/09/2008
3397,SUPERAGRO SA FERT INSETICIDAS,Cancelado em 04/01/2010
3398,SUPERFRIGO IND E COM SA,Cancelado em 14/02/2012
3399,SUPERFRIGO IND E COM SA,Cancelado em 11/03/2014
3400,SUPERGESSO SA IND E COM,Cancelado em 14/02/2012
3401,SUPERMERCADOS REAL SA,Cancelado em 18/11/1994
3402,SUPERVIA CONCESS. DE TRANPORTE FERR. S/A,Cancelado em 11/06/2001
3403,SUQUESA SUINOC QUEIROZ SA,Cancelado em 14/02/2012
3404,SURAMIC S R A M IND COM SA,Cancelado em 17/09/1985
3405,SUSA INDL SA,Cancelado em 26/12/2003
3406,SV ENGENHARIA SA,Cancelado em 17/12/1997
3407,T BARRETO IND COM SA,Cancelado em 21/03/2006
3408,T4F ENTRETENIMENTO SA,Cancelado em 15/01/2009
3409,TACAVISA TACAIMBO AVIC SA,Cancelado em 12/09/2008
3410,TAG TEXTIL ETIQUETAS SA,Cancelado em 14/02/2012
3411,TAGRISA - TOUROS AGRICOLA SA,Cancelado em 29/10/2008
3412,TAIPE TRANCOSO EMPREENDIMENTOS S/A,Cancelado em 11/03/2016
3413,TAISA-TIANGUA AGROINDL SA,Cancelado em 14/02/2012
3414,TAM S.A.,Cancelado em 18/07/2012
3415,TAM TRANSP AEREOS REGIONAIS SA,Cancelado em 30/11/2000
3416,TAMOYO FRIGORIFICOS REUNIDOS SA,Cancelado em 16/06/2015
3417,TANGARÁ IMPORTADORA E EXPORTADORA S/A,Cancelado em 31/03/2014
3418,TANNERY DO BRASIL S/A,Cancelado em 29/04/2016
3419,TARPON INVESTIMENTOS S/A,Cancelado em 17/07/2019
3420,TAT INDL DE ALIM DO NE SA,Cancelado em 14/02/2012
3421,TATIANENSE TEXTIL SA,Cancelado em 14/02/2012
3422,TBM SA IND TEXTIL,Cancelado em 24/10/2012
3423,TBM-TÊXTIL BEZERRA DE MENEZES SA,Cancelado em 21/01/2003
3424,TC SECURITIES CIA DE SECURITIZAÇÃO,Cancelado em 19/03/2018
3425,TCO CELULAR PARTICIPAÇÕES  S/A,Cancelado em 16/05/2006
3426,TEBRASA IND TEXTIL SA,Cancelado em 14/02/2012
3427,TEBRASA IND TEXTIL SA,Cancelado em 22/05/2014
3428,TEC TOY S/A,Cancelado em 01/08/2019
3429,TECANOR SA TEXTIL CATAR DO NE,Cancelado em 01/10/1991
3430,TECELAGEM DE ETIQ GUERRY SA,Cancelado em 14/02/2012
3431,TECELAGEM MALHARIA INDAIAL SA,Cancelado em 13/11/1986
3432,TECH ION INDUSTRIAL BRASIL S A,Cancelado em 14/02/2012
3433,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 14/02/2012
3434,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 01/06/2017
3435,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 30/11/2017
3436,TECHNOS DA AMAZÔNIA INDÚSTRIA E COMÉRCIO S.A.,Cancelado em 18/03/2016
3437,TECHNOS RELOGIOS SA,Cancelado em 18/04/2005
3438,TECNASA TECNOMEC NACIONAL,Cancelado em 28/09/2008
3439,TECN-GRAOS ARMAZENS DE VIT SA,Cancelado em 14/02/2012
3440,TECNO WASTE S.A.,Cancelado em 07/01/2016
3441,TECNODINÂMICA IMPORTAÇÃO E COMÉRCIO DE MATERIAIS HOSPITALARES LTDA,Cancelado em 18/10/2012
3442,TECNOMONT PROJS MONTS INDLS SA,Cancelado em 14/05/1987
3443,TECNOPACK EMBALAGENS SA,Cancelado em 08/12/1995
3444,TECNOTRUTA SA,Cancelado em 14/02/2012
3445,TECONPLAST DO NORDESTE S. A.,Cancelado em 28/09/2008
3446,TECONSUL-HOTEIS E TURISMO SA,Cancelado em 14/02/2012
3447,TECPART PARTS E EMPREENDS SA,Cancelado em 12/11/1992
3448,TEGENER PARTICIPACOES SA,Cancelado em 06/04/2001
3449,TEGRASA TERRA GDE AGROPEC SA,Cancelado em 14/02/2012
3450,TEGUISA-TEXTIL GUIMARAES SA,Cancelado em 27/08/2010
3451,TEIXEIRA IND AGROPEC SA,Cancelado em 21/05/1997
3452,TEKA AGROINDL SA,Cancelado em 16/06/1998
3453,TEKNA SA ZIPERS DO NE,Cancelado em 28/09/2008
3454,TELAIMA CELULAR SA,Cancelado em 17/11/2000
3455,TELAMAZON CELULAR SA,Cancelado em 17/11/2000
3456,TELASA CELULAR SA,Cancelado em 30/01/2004
3457,TELE LESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 22/02/2006
3458,TELE NORDESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 19/08/2004
3459,TELE NORTE CELULAR PARTICIPAÇÕES SA,Cancelado em 07/01/2013
3460,TELE NORTE LESTE PARTICIPAÇÕES SA,Cancelado em 27/02/2012
3461,TELE SUDESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 22/02/2006
3462,TELEACRE CELULAR SA,Cancelado em 19/05/2000
3463,TELEAMAPÁ CELULAR SA,Cancelado em 17/11/2000
3464,TELEBAHIA CELULAR SA,Cancelado em 27/04/2001
3465,TELEBRASÍLIA CELULAR SA,Cancelado em 26/04/2002
3466,TELEC ACRE SA TELEACRE,Cancelado em 28/02/2000
3467,TELEC ALAGOAS SA - TELASA,Cancelado em 14/12/2001
3468,TELEC AMAPA SA,Cancelado em 14/12/2001
3469,TELEC AMAZONAS SA,Cancelado em 14/12/2001
3470,TELEC CEARA SA - TELECEARA,Cancelado em 14/12/2001
3471,TELEC GOIAS SA,Cancelado em 22/03/2000
3472,TELEC MARANHAO SA,Cancelado em 14/12/2001
3473,TELEC MATO GROSSO SA,Cancelado em 22/03/2000
3474,TELEC PARA SA,Cancelado em 14/12/2001
3475,TELEC PARAIBA SA,Cancelado em 14/12/2001
3476,TELEC PERNAMBUCO SA,Cancelado em 14/12/2001
3477,TELEC PIAUI SA,Cancelado em 14/12/2001
3478,TELEC RIO GRANDE DO NORTE SA,Cancelado em 14/12/2001
3479,TELEC RONDONIA SA,Cancelado em 28/02/2000
3480,TELEC RORAIMA SA,Cancelado em 14/12/2001
3481,TELEC SERGIPE SA,Cancelado em 14/12/2001
3482,TELECEARÁ CELULAR SA,Cancelado em 30/01/2004
3483,TELECOM BRASILIA SA,Cancelado em 28/02/2000
3484,TELECOM SAO PAULO SA,Cancelado em 07/04/2000
3485,TELECOM STA CATARINA SA,Cancelado em 28/02/2000
3486,TELECOMUNICAÇÕES  ESP SANTO S A - TELEST,Cancelado em 02/08/2001
3487,TELECOMUNICAÇÕES BAHIA SA,Cancelado em 02/08/2001
3488,TELECOMUNICAÇÕES MINAS GERAIS SA,Cancelado em 02/08/2001
3489,TELEFONICA DATA BRASIL HOLDING SA,Cancelado em 28/04/2006
3490,"TELEFÓNICA, S.A.",Cancelado em 12/09/2011
3491,TELEGOIAS CELULAR SA,Cancelado em 17/12/2001
3492,TELEINVEST PARTICIPACOES SA,Cancelado em 11/11/1994
3493,TELEMAR NORTE LESTE SA,Cancelado em 11/05/2012
3494,TELEMAR PARTICIPAÇÕES SA,Cancelado em 01/09/2015
3495,TELEMAT CELULAR SA,Cancelado em 19/05/2000
3496,TELEMIG CELULAR PARTICIPAÇÕES S.A.,Cancelado em 16/10/2009
3497,TELEMIG CELULAR SA,Cancelado em 16/10/2009
3498,TELEMS CELULAR SA,Cancelado em 19/05/2000
3499,TELEPARÁ CELULAR SA,Cancelado em 13/11/2000
3500,TELEPISA CELULAR SA,Cancelado em 30/01/2004
3501,TELERGIPE CELULAR SA,Cancelado em 18/04/2001
3502,TELERJ CELULAR SA,Cancelado em 20/03/2001
3503,TELERN CELULAR SA,Cancelado em 30/01/2004
3504,TELERON CELULAR SA,Cancelado em 31/10/2000
3505,TELESC CELULAR S/A,Cancelado em 31/07/2003
3506,TELESP CELULAR SA,Cancelado em 28/02/2000
3507,TELEST CELULAR SA,Cancelado em 20/03/2001
3508,TELET SA,Cancelado em 30/06/2006
3509,TELETRUST DE RECEBIVEIS SA,Cancelado em 01/06/2005
3510,TELINVEST SA,Cancelado em 11/06/2018
3511,TELPA CELULAR SA,Cancelado em 30/01/2004
3512,TELPART PARTICIPAÇÕES S/A,Cancelado em 29/04/2008
3513,TEMPO PARTICIPAÇOES S/A,Cancelado em 10/05/2016
3514,TENENGE TEC NAC ENGENHARIA SA,Cancelado em 02/12/1994
3515,TENUSA TECNOLOGIA E NUTRIÇÃO S/A,Cancelado em 19/07/2019
3516,TEOBRASA INDS QUIM DO BR SA,Cancelado em 28/09/2008
3517,TERAGRO-AGROPEC TERCAM SA,Cancelado em 02/07/1992
3518,TEREOS INTERNACIONAL S/A,Cancelado em 28/09/2016
3519,TERMINAL QUIM ARATU SA,Cancelado em 11/12/1997
3520,TERMISA INDL SA,Cancelado em 14/02/2012
3521,TERMOFERTIL SA,Cancelado em 28/09/2008
3522,TERMOLAR SA,Cancelado em 07/10/1998
3523,TERRA FUTURO IND E COM,Cancelado em 28/04/2008
3524,TERRANORTE SA TERRAP E AGROIND,Cancelado em 14/02/2012
3525,TERRANORTE SA TERRAP E AGROIND,Cancelado em 15/05/2019
3526,TERRANOVA AGRICOLA S. A.,Cancelado em 12/03/2010
3527,TESC - TERMINAL SANTA CATARINA S/A,Cancelado em 31/05/2006
3528,TESLA COMPANHIA SECURITIZADORA DE CRÉDITOS,Cancelado em 07/03/2017
3529,TEXA MARANHENSE SA,Cancelado em 09/08/2005
3530,TEXFORM FORMUL CONTINUOS SA,Cancelado em 14/02/2012
3531,TEXMASA TEXTIL MARANHENSE SA,Cancelado em 14/02/2012
3532,TEXPAR SA,Cancelado em 17/12/2002
3533,TEXTIL BAQUIT SA-TEBASA,Cancelado em 24/10/2012
3534,TEXTIL BAQUIT SA-TEBASA,Cancelado em 30/06/2016
3535,TEXTIL DUOMO SA,Cancelado em 21/11/1991
3536,TEXTIL ERVERST SA,Cancelado em 14/02/2012
3537,TEXTIL PACULDINO SA,Cancelado em 14/02/2012
3538,TEXTIL UNIÃO SA,Cancelado em 21/08/2015
3539,TEXTILE INDL SA,Cancelado em 24/10/2012
3540,TEXTILIA NE SA,Cancelado em 30/06/1995
3541,TEXTILIA SA,Cancelado em 23/12/2004
3542,TFA SECURITIZADORA S/A,Cancelado em 14/03/2013
3543,TGLT SA,Cancelado em 02/02/2017
3544,TIBIRI AVICOLA SA - TIBISA,Cancelado em 14/02/2012
3545,TIG HOLDING LTD.,Cancelado em 17/12/2010
3546,TIGRE SA - TUBOS E CONEXÕES,Cancelado em 30/05/2003
3547,TILETRON SA IND DE PLASTS,Cancelado em 02/01/2001
3548,TIM NORDESTE TELECOMUNICAÇÕES S.A.,Cancelado em 06/12/2005
3549,TIM PARTICIPAÇÕES SA,Cancelado em 31/08/2020
3550,TIM SUL S.A.,Cancelado em 06/12/2005
3551,TIMBAUBA AGRICOLA SA,Cancelado em 10/04/2006
3552,TIRIRICAL MAD SA,Cancelado em 14/02/2012
3553,TITAN COMERCIO E INDUSTRIA SA,Cancelado em 22/09/1989
3554,"TIVIT TERCEIRIZAÇÃO DE PROCESSOS, SERVIÇOS E TECNOLOGIA S/A",Cancelado em 11/01/2011
3555,TIVIT TERCEIRIZAÇÃO DE TECNOLOGIA E SERVIÇOS S/A,Cancelado em 29/12/2008
3556,TOALIA SA IND TEXTIL,Cancelado em 19/09/1994
3557,TOBASA TOCANTINS BABACU SA,Cancelado em 28/09/2000
3558,TOBASA TOCANTINS BABACU SA,Cancelado em 24/11/2010
3559,TOCANTINS AGRO AVICOLA S. A.,Cancelado em 14/02/2012
3560,TOGA EMPREENDIMENTOS HOTELEIROS SA,Cancelado em 07/07/2003
3561,TOK HIDROMETALURGICA SA,Cancelado em 28/09/2008
3562,TOKYO LEASING DO BRASIL SA,Cancelado em 08/09/1992
3563,TOP SHOPPING EMPRS E PARTS SA,Cancelado em 16/05/2000
3564,TORCEDOR SA,Cancelado em 28/02/2007
3565,TORRE HOTEIS SA,Cancelado em 14/02/2012
3566,TORRE HOTEIS SA,Cancelado em 28/08/2012
3567,TOSTER SA IND DO VESTUARIO,Cancelado em 28/09/2008
3568,TOURO AGROPAST SA,Cancelado em 14/02/2012
3569,TOURO AGROPAST SA,Cancelado em 15/02/2016
3570,TRACOMAL MINERAÇÃO S/A,Cancelado em 31/12/2014
3571,TRAFO EQUIPAMENTOS ELETRICOS S.A.,Cancelado em 30/12/2009
3572,TRAIANUS SA,Cancelado em 13/04/2004
3573,TRANSAUTO TRANSP ESPECS AUT SA,Cancelado em 22/07/1998
3574,TRANSBRASIL SA LINHAS AEREAS - FALIDA,Cancelado em 04/01/2010
3575,TRANSCONTINENTAL HOT E TUR SA,Cancelado em 05/02/2009
3576,TRANSCONTINENTAL HOT E TUR SA,Cancelado em 12/04/2018
3577,TRANSUL SA,Cancelado em 13/12/1999
3578,TRES PONTOES HOT E TUR SA,Cancelado em 14/02/2012
3579,TRIKEM SA,Cancelado em 15/01/2004
3580,TRILUX PARTICIPACOES SA,Cancelado em 26/06/2001
3581,TRILUX PARTICIPACOES SA,Cancelado em 26/06/2001
3582,TRÍPLICE SECURITIZADORA DE ATIVOS MERCANTIS S.A.,Cancelado em 30/11/2017
3583,TRIUNFO SECURITIZADORA DE ATIVOS S.A.,Cancelado em 21/12/2017
3584,TRK BRASIL TRUST SA,Cancelado em 31/10/2003
3585,TROIA SA - PRODS DE LIMPEZA,Cancelado em 14/02/2012
3586,TROL BRINQUEDOS DA AM SA,Cancelado em 28/09/2008
3587,TROL SA INDUSTRIA E COMERCIO,Cancelado em 20/12/2005
3588,TROMBINI EMBALAGENS SA,Cancelado em 19/01/1993
3589,TROMBINI PAPEL E EMBALAGENS SA,Cancelado em 20/11/1998
3590,TROMBINI SA ADM E PARTICIPACAO,Cancelado em 13/12/1999
3591,TROMBINI SA ADM E PARTICIPACAO,Cancelado em 13/12/1999
3592,TROP FRUTAS DO BRASIL S/A,Cancelado em 12/02/2015
3593,TROPFRUIT NORDESTE SA,Cancelado em 12/03/2012
3594,TROPICAL RÁFIA IND. E COM. SA,Cancelado em 28/09/2008
3595,TROPIFLEX CIA INDL DE MOVEIS,Cancelado em 14/02/2012
3596,TRORION SA,Cancelado em 30/03/2011
3597,TRORION SA,Cancelado em 13/10/2006
3598,TRUFANA TEXTIL SA,Cancelado em 04/01/2010
3599,TUBOESP TUBOS ESPECIAIS SA,Cancelado em 28/09/2008
3600,TUBOS TABAJARA SA,Cancelado em 14/02/2012
3601,TUBOTINS IND COM T CONEX TO SA,Cancelado em 14/02/2012
3602,TUMENORTE SA,Cancelado em 27/09/2007
3603,TUPERBA-TUBOS E PERF DA BA SA,Cancelado em 14/02/2012
3604,TUPIANA SA,Cancelado em 18/12/1998
3605,TUPINAMBARANA AGROPECUÁRIA S/A - TUPINAGRO,Cancelado em 14/02/2012
3606,TUPINAMBARANA SA,Cancelado em 30/10/1997
3607,TUPY METALMECANICA SA,Cancelado em 11/03/1993
3608,TURPASA TUR HOT DA PARAIBA SA,Cancelado em 13/08/2020
3609,TYPYTY HOTEL SA,Cancelado em 28/09/2008
3610,UBU HOTEIS E TURISMO SA,Cancelado em 01/06/2009
3611,UCAR CARBON SA,Cancelado em 12/09/1995
3612,UHESC S/A,Cancelado em 27/06/2005
3613,ULBRA RECEBIVEIS S/A,Cancelado em 15/07/2011
3614,ULTRAFERTIL SA IND. E COM,Cancelado em 09/11/1995
3615,ULTRAQUIMICA PARTICIPACOES SA,Cancelado em 31/07/1995
3616,UMARI AGROPEC SA,Cancelado em 21/01/2009
3617,UNI CIDADE SPTRUST DE RECEBÍVEIS SA,Cancelado em 16/05/2014
3618,UNIBANCO BANCO INV BRASIL SA,Cancelado em 01/12/1989
3619,UNIBANCO HOLDINGS S.A.,Cancelado em 13/04/2009
3620,UNIBANCO LEASING S.A .-ARREND.MERCANTIL,Cancelado em 29/06/2001
3621,UNIBANCO LEASING S.A.- ARREND. MERCANTIL,Cancelado em 14/12/1989
3622,UNIBANCO LEASING S.A.- ARREND. MERCANTIL,Cancelado em 30/11/2005
3623,UNIBANCO SISTEMAS SA,Cancelado em 08/10/1987
3624,UNIBANCO UNIAO BANCOS BRAS SA,Cancelado em 13/04/2009
3625,UNICARD BANCO MULTIPLO S.A.,Cancelado em 28/11/2002
3626,UNIFORME'S IND COM E REPRES SA,Cancelado em 28/09/2008
3627,UNIMAR INDL SA,Cancelado em 14/02/2012
3628,UNIPAR CARBOCLORO S.A.,Cancelado em 13/10/2006
3629,UNIPESCA DO NORTE IND EXP SA,Cancelado em 14/02/2012
3630,UNIPESCA DO NORTE IND EXP SA,Cancelado em 24/01/2014
3631,UNIROUPAS SA UNIAO INDL ROUPAS,Cancelado em 30/04/2001
3632,UNITEXTIL - UNIAO INDUSTRIAL TEXTIL S/A,Cancelado em 14/08/2013
3633,UNIVER CIDADE TRUST DE RECEBIVEIS SA,Cancelado em 27/12/2013
3634,UNIVERSAL AGROINDL SA,Cancelado em 22/12/2011
3635,UNIVERSO ONLINE SA,Cancelado em 18/01/2012
3636,UOL INC. S.A.,Cancelado em 15/09/2003
3637,USIMASA - USINA AMAZÔNICA S/A,Cancelado em 28/09/2008
3638,USINA BARRA SA ACUCAR ALCOOL,Cancelado em 24/02/1986
3639,USINA C PINTO SA ACUCAR ALCOOL,Cancelado em 17/01/1985
3640,USINA DA BARRA SA ACUCAR ALCOL,Cancelado em 22/09/1993
3641,USINA S BARBARA SA,Cancelado em 14/03/2007
3642,USINA S OLIMPIA IND FER ACO SA,Cancelado em 20/12/2005
3643,USINA SIDERURGICA DA BAHIA,Cancelado em 30/01/1996
3644,USINAGEM EDLYN PARTICIPAÇÕES S.A.,Cancelado em 28/08/2020
3645,USINAS SIDERURGICAS DE MG SA,Cancelado em 06/04/1999
3646,UTIARA SA-AGROIND E COM,Cancelado em 14/02/2012
3647,UTILIUM PARTICIPAÇÕES S.A.,Cancelado em 28/11/2017
3648,UVALE SA-UVAS VALE DO GORUTUBA,Cancelado em 19/01/2001
3649,V&M INDUSTRIAL EXPORTADORA S/A,Cancelado em 14/02/2012
